"","admission.department","discharge.department","flow"
"1400","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",1
"1401","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",2
"1402","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",4
"1403","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",10
"1404","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",5
"1405","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",9
"1406","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",25
"1407","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",29
"1408","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",29
"1409","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",17
"1410","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",25
"1411","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",26
"1412","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",25
"1413","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",25
"1414","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",32
"1415","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",41
"1416","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",43
"1417","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",37
"1418","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",38
"1419","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",40
"1420","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",42
"1421","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",48
"1422","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",72
"1423","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",60
"1424","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",64
"1425","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",61
"1426","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",70
"1427","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",44
"1428","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",61
"1429","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",70
"1430","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",77
"1431","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",61
"1432","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",84
"1433","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",61
"1434","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",58
"1435","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",40
"1436","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",47
"1437","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",42
"1438","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",46
"1439","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",49
"1440","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",50
"1441","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",56
"1442","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",45
"1443","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",45
"1444","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",43
"1445","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",31
"1446","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",25
"1447","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",53
"1448","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",39
"1449","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",24
"1450","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",33
"1451","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",17
"1452","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",4
"1453","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",12
"1454","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",1
"1455","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",10
"1456","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",6
"1457","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",3
"1458","Department of Traditional Chinese Medicine","Department of Traditional Chinese Medicine",2
"1459","Digestive Oncology Surgery","Department of Traditional Chinese Medicine",1
"1460","Endocrinology Department","Department of Traditional Chinese Medicine",1
"1461","Gastroenterology Surgery","Department of Traditional Chinese Medicine",1
"1462","Haematology","Department of Traditional Chinese Medicine",1
"1463","Hand surgery","Department of Traditional Chinese Medicine",1
"1464","Hepatobiliary Surgery","Department of Traditional Chinese Medicine",1
"1465","L3 Breast Oncology DepartmentⅠ","Department of Traditional Chinese Medicine",1
"1466","M2 Gynecological Oncology DepartmentⅠ","Department of Traditional Chinese Medicine",1
"1467","M2 Gynecological Oncology DepartmentⅠ","Department of Traditional Chinese Medicine",1
"1468","M2 Gynecological Tumor Ward Ⅰ","Department of Traditional Chinese Medicine",1
"1469","M3 Urinary and Gynecological Tumor Disease II","Department of Traditional Chinese Medicine",1
"1470","M3 Urology, Gynecology and Oncology Department II","Department of Traditional Chinese Medicine",1
"1471","Nephropathy Department","Department of Traditional Chinese Medicine",1
"1472","Neurology","Department of Traditional Chinese Medicine",1
"1473","Neurosurgery","Department of Traditional Chinese Medicine",1
"1474","orthopedics","Department of Traditional Chinese Medicine",1
"1475","orthopedics","Department of Traditional Chinese Medicine",1
"1476","Respiratory Medicine","Department of Traditional Chinese Medicine",1
"1477","Z10 Abdominal Oncology Department II","Department of Traditional Chinese Medicine",1
"1478","Z10 Digestive Oncology Department Ⅱ","Department of Traditional Chinese Medicine",1
"1479","Z10 Digestive Oncology Department Ⅱ","Department of Traditional Chinese Medicine",1
"1480","Z10 Digestive Oncology Department Ⅱ","Department of Traditional Chinese Medicine",1
"1481","Z14 Chest Oncology Department II","Department of Traditional Chinese Medicine",1
"1482","Z14 Chest Oncology Department II","Department of Traditional Chinese Medicine",1
"1483","Z14 Chest Oncology Department II","Department of Traditional Chinese Medicine",1
"1484","Z15 chest tumor ward IV","Department of Traditional Chinese Medicine",1
"1485","Z15 chest tumor ward IV","Department of Traditional Chinese Medicine",1
"1486","Z15 chest tumorⅣ","Department of Traditional Chinese Medicine",1
"1487","Z7 Head and Neck Oncology DepartmentⅠ","Department of Traditional Chinese Medicine",2
"1488","Z7 Head and Neck Oncology DepartmentⅠ","Department of Traditional Chinese Medicine",1
"1489","Z9 Abdominal Oncology Department","Department of Traditional Chinese Medicine",1
"1490","Z9 Abdominal Oncology Department","Department of Traditional Chinese Medicine",1
"1491","Z9 Abdominal Oncology Department","Department of Traditional Chinese Medicine",1
"1492","Z9 Abdominal Oncology Department","Department of Traditional Chinese Medicine",1
"1493","Z9 digestive tumor ward I","Department of Traditional Chinese Medicine",1
"1494","Z9 digestive tumor ward I","Department of Traditional Chinese Medicine",1
"1495","Z9 digestive tumor ward I","Department of Traditional Chinese Medicine",1
"1496","Z9 digestive tumor ward I","Department of Traditional Chinese Medicine",1
"1497","Cardiac Large Vascular Surgery","dermatology",1
"1498","Cardiology","dermatology",1
"1499","Cardiology","dermatology",1
"1500","Cardiology","dermatology",1
"1501","Cardiology","dermatology",1
"1502","dermatology","dermatology",1
"1503","dermatology","dermatology",2
"1504","dermatology","dermatology",1
"1505","dermatology","dermatology",1
"1506","dermatology","dermatology",1
"1507","dermatology","dermatology",1
"1508","dermatology","dermatology",1
"1509","dermatology","dermatology",1
"1510","dermatology","dermatology",1
"1511","dermatology","dermatology",1
"1512","dermatology","dermatology",2
"1513","dermatology","dermatology",1
"1514","dermatology","dermatology",4
"1515","dermatology","dermatology",1
"1516","dermatology","dermatology",1
"1517","dermatology","dermatology",1
"1518","dermatology","dermatology",1
"1519","dermatology","dermatology",3
"1520","dermatology","dermatology",3
"1521","dermatology","dermatology",1
"1522","dermatology","dermatology",2
"1523","dermatology","dermatology",2
"1524","dermatology","dermatology",2
"1525","dermatology","dermatology",4
"1526","dermatology","dermatology",9
"1527","dermatology","dermatology",5
"1528","dermatology","dermatology",6
"1529","dermatology","dermatology",4
"1530","dermatology","dermatology",8
"1531","dermatology","dermatology",5
"1532","dermatology","dermatology",8
"1533","dermatology","dermatology",9
"1534","dermatology","dermatology",7
"1535","dermatology","dermatology",9
"1536","dermatology","dermatology",5
"1537","dermatology","dermatology",10
"1538","dermatology","dermatology",14
"1539","dermatology","dermatology",11
"1540","dermatology","dermatology",12
